Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Shops,Price
4321,9,2,55,31,8,5,14.0,1992,4,186108.69576347747
16497,49,2,39,23,6,10,9.0,1965,5,188366.55835942645
7754,124,1,39,22,7,4,15.0,2004,3,200346.45518943656
12023,15,2,73,33,11,12,17.0,2007,3,90241.59930368373
4493,57,2,52,34,9,8,17.0,2005,4,102577.54122112767
1176,46,1,32,18,6,5,12.0,1971,5,172887.52455463458
6925,27,2,64,63,10,15,17.0,2016,3,228584.0010719541
4279,41,1,38,23,7,7,17.0,1984,3,197342.79009392488
6385,6,1,43,32,6,11,17.0,1977,3,123984.9984576984
13835,156,2,53,30,9,3,17.0,2006,19,310891.02405276126
5725,8,2,56,33,8,3,14.0,1990,5,213295.25916093445
7012,62,3,100,96,6,6,5.0,1977,3,221774.56448397585
12279,31,1,33,18,6,3,5.0,1959,1,188273.5108301794
5264,77,1,44,22,8,8,12.0,1977,16,197750.1229014064
16011,29,1,34,19,6,5,5.0,1965,3,140995.39866552837
2186,27,3,81,32,6,13,25.0,2015,3,196743.38959659557
11275,1,1,42,39,6,8,17.0,1977,1,147248.59096342878
12133,6,3,79,32,6,10,25.0,2018,3,209843.0572590612
13911,113,2,46,29,6,2,5.0,1961,7,138396.51485603492
323,1,2,73,32,6,9,17.0,1977,1,245967.83796272433
4374,41,3,116,65,14,6,14.0,2008,1,570559.4031353071
2205,27,2,62,32,10,11,12.0,1977,3,222850.17756250425
568,78,3,63,46,6,4,9.0,1974,2,233975.9147241121
611,124,3,61,37,8,5,9.0,1977,5,316174.0230875188
6397,39,1,40,21,7,16,17.0,2010,2,191808.0751615406
13795,7,2,41,25,6,7,12.0,1970,9,199690.64938824886
6138,63,3,84,32,6,22,21.0,1977,6,536549.4183729577
14216,41,1,39,22,6,7,9.0,1981,16,170390.83399668275
15386,127,2,45,26,6,3,5.0,1967,6,176480.46517329663
14787,34,2,60,57,10,20,19.0,2017,11,241737.8084974161
8091,2,1,40,19,7,9,17.0,2008,6,194139.2465974751
15091,27,2,66,32,6,6,1.0,1977,3,175067.2339910739
5415,45,2,44,34,6,3,5.0,1963,3,208688.6092200736
3246,138,1,34,21,6,5,8.0,1967,10,185079.07066989667
12135,23,2,52,51,6,3,3.0,1977,3,88328.25968620164
1268,159,4,88,64,7,6,6.0,1933,6,429825.896082268
1240,46,2,43,25,6,2,12.0,1970,5,218127.62787083635
15582,27,1,46,32,6,3,13.0,1977,3,144064.58091485954
3114,9,2,55,51,8,6,14.0,1992,4,178602.15426657413
3469,27,3,103,32,6,5,1.0,1977,3,289731.18452038424
1146,42,3,87,52,10,6,17.0,2007,3,277599.23090968194
5014,74,2,53,31,9,7,17.0,1989,5,194873.9043350169
937,1,1,59,32,6,15,17.0,1977,1,164805.71073349885
6800,61,2,51,31,6,12,12.0,1982,9,215906.02847042406
4520,53,2,59,40,9,10,24.0,2018,3,255580.6402201533
9371,23,2,60,32,6,16,13.0,1977,3,229778.0579017187
13593,101,1,31,17,6,5,5.0,1968,2,128577.9406088613
1125,47,3,63,38,8,5,9.0,1980,3,321871.28839713876
13203,1,3,87,86,6,8,20.0,1977,1,268123.0396065426
3042,69,2,53,32,9,7,17.0,2001,9,397738.9297305531
8707,27,3,88,46,13,17,17.0,2007,3,261101.29126319807
8407,104,1,35,20,8,6,5.0,1962,7,164048.24445629615
10776,63,1,40,42,8,10,17.0,1992,6,261337.76868824929
1336,162,3,87,60,11,6,8.0,1956,3,104500.29432769342
7452,23,1,44,40,6,17,17.0,1977,2,111299.11646700176
7098,85,1,41,22,9,6,16.0,1980,7,183465.3599695901
7078,37,1,42,23,8,14,17.0,2002,5,236505.36474791128
7547,116,3,59,42,6,6,5.0,1963,11,146084.58631709506
2391,39,1,36,23,9,6,14.0,1980,2,148170.54384785256
3982,15,2,62,35,11,8,12.0,2006,3,265502.62989601237
14784,23,1,40,32,6,18,17.0,1977,2,108228.02684470518
559,25,2,52,33,7,6,17.0,1993,11,85434.18782325336
1979,23,2,52,32,6,9,12.0,1977,3,120430.8706355342
2611,6,2,54,32,6,5,17.0,1977,3,151365.63299621892
1400,1,2,57,33,9,17,17.0,2009,1,211669.1883185007
12399,9,2,54,29,11,2,16.0,1975,3,203131.54423290046
260,1,1,48,32,6,7,24.0,1977,1,127766.86220254474
5748,52,2,65,65,6,17,17.0,1977,5,150520.05979974844
2680,94,2,48,33,8,9,14.0,1973,6,72061.6390288583
5561,27,2,58,32,6,12,12.0,1977,3,138905.56831072975
5827,94,2,57,32,6,10,10.0,1977,6,290233.7914195982
10278,23,1,43,42,6,12,17.0,1977,2,139897.07987351326
4335,9,3,81,46,8,16,14.0,1997,4,256303.8280474052
16147,90,2,58,36,9,4,17.0,1989,3,217401.3313239484
1997,9,1,46,32,6,6,4.0,1977,4,110158.20280535617
6108,168,2,60,32,9,6,5.0,1990,11,301088.9556597101
9317,26,2,43,27,6,7,5.0,1963,2,183928.33475501067
15822,90,1,27,16,6,3,5.0,1965,2,124179.7028408921
8967,5,1,43,17,10,7,17.0,2019,5,256252.28337079173
1783,52,2,65,64,6,5,17.0,1977,5,164665.08241476724
1104,27,4,140,85,10,6,12.0,2008,3,342859.73944765545
13708,24,2,51,32,6,13,13.0,1977,3,296550.5646429657
8972,90,2,58,34,9,8,15.0,1973,2,264619.92602591024
15354,157,2,58,37,7,6,14.0,1961,5,482696.82998886117
9376,9,2,61,35,10,8,14.0,1995,4,198615.0204305936
2829,57,1,44,23,8,6,12.0,1983,4,183743.23046424173
12831,70,2,55,33,9,11,24.0,2009,5,104137.09191786412
14723,27,2,64,61,10,13,17.0,2018,1,143082.41398474976
14919,185,3,83,47,10,15,17.0,1990,1,309837.50816118537
6822,97,2,55,24,10,8,16.0,1982,7,299346.5441281653
10802,59,3,67,47,7,3,12.0,1974,5,303328.0320753493
12950,138,3,82,57,10,4,9.0,1967,10,331677.1299941851
11353,53,2,57,34,8,12,12.0,1984,10,257515.5143271809
1321,27,2,58,57,6,8,22.0,2017,1,136093.6112916934
173,9,2,55,30,9,6,15.0,2009,4,198986.21590077766
7605,6,1,42,32,6,6,12.0,2014,3,113617.2195706784
2905,62,2,74,76,6,2,2.0,2018,3,187744.55511922046
4638,47,3,89,61,10,13,24.0,2010,3,312724.25984711765
16327,6,1,48,32,6,24,25.0,1977,3,145915.95137552512
11750,59,1,32,20,7,11,12.0,1975,5,194442.94451674385
331,37,2,46,32,6,3,9.0,1973,3,187373.86668165168
12458,126,1,31,21,6,2,5.0,1965,3,121164.91894029333
11974,52,1,40,32,6,4,17.0,1977,5,130155.25477646913
10851,53,1,40,32,6,5,22.0,2016,3,210895.48950799747
3808,0,3,76,52,8,4,8.0,1960,8,339228.82376365724
1597,21,1,30,20,6,8,9.0,1969,5,134657.65943753836
13963,163,1,41,19,9,9,12.0,1990,19,304161.0431846261
13637,122,3,77,54,10,4,12.0,1999,8,370546.341078783
7066,62,3,95,95,10,4,17.0,2015,3,207704.50739953926
5610,83,3,60,42,6,4,9.0,1974,6,257783.6702755551
10563,30,1,40,32,6,16,17.0,1977,23,137739.04880357502
8825,184,2,56,38,7,5,8.0,1963,6,278718.5681875309
7706,110,4,88,56,8,5,14.0,1996,8,320641.0616897576
16703,23,1,39,32,6,6,12.0,1977,3,83407.97549058276
6424,80,2,45,30,6,10,9.0,1977,5,175882.15467560527
1014,11,2,48,33,6,7,9.0,1973,1,208100.86586473038
7250,47,2,45,32,6,6,5.0,1967,5,178099.07382279495
14807,58,1,43,32,6,12,17.0,1977,5,132336.84181514202
9309,27,2,63,32,10,13,17.0,1977,3,210207.64525810163
2164,53,2,60,43,8,13,24.0,2016,3,331938.91912688984
16160,27,2,60,32,6,10,13.0,1977,3,211810.60072792874
6521,57,2,47,31,6,6,12.0,1982,4,212629.12591381915
7593,9,3,71,45,9,9,14.0,1995,4,252480.4000983375
1361,12,2,57,33,8,7,14.0,1989,15,87477.22128016582
10806,5,1,51,48,6,6,13.0,1977,5,296127.11551515426
5532,1,2,56,32,6,15,17.0,1977,1,152732.15388795492
4808,63,2,60,32,10,13,22.0,1987,6,339627.0901971701
3274,55,2,52,29,8,14,14.0,1990,4,229878.8979126125
11481,37,2,48,26,6,3,9.0,1975,3,161413.24436481282
12665,91,1,29,19,6,4,5.0,1965,3,159807.72714767445
9769,12,1,40,22,10,16,22.0,1988,15,184541.62840698962
3034,7,1,36,17,9,9,12.0,1965,3,188959.1043297021
15434,101,1,37,22,9,6,12.0,1973,2,181169.2566817831
8360,8,2,64,34,12,14,14.0,2010,2,290513.4647015928
14185,41,2,56,33,10,3,14.0,2006,3,250804.2255786409
6852,94,1,40,21,8,7,16.0,1980,9,177129.54753035112
12652,6,1,40,32,6,3,17.0,1977,3,132042.52276253962
9555,129,2,47,29,6,11,12.0,1975,3,214359.90714174265
10183,32,2,47,32,6,4,9.0,1966,11,233599.1159750625
8583,129,3,65,43,7,11,12.0,1977,5,313452.5352345641
14527,77,2,58,34,8,5,12.0,1975,16,207816.88317246505
5656,85,2,40,26,6,9,9.0,1981,7,213642.32424278074
15885,6,3,81,32,6,16,17.0,1977,3,218501.2977320105
10263,74,3,138,32,6,2,3.0,1977,6,195831.9832471625
15849,3,3,74,47,10,8,17.0,1984,3,76652.04120748582
12448,93,3,75,45,10,1,17.0,2006,8,311453.9331831541
8535,6,2,64,62,6,13,13.0,1977,3,185670.56571544934
4454,37,2,46,28,6,7,9.0,1970,3,192999.16145195925
101,34,3,81,49,10,12,17.0,1996,11,324778.032160198
3981,7,2,38,26,7,9,9.0,1968,9,184294.69175538747
9631,23,3,80,44,11,8,17.0,2014,2,90422.2865289775
13670,22,1,87,32,6,16,13.0,1977,3,361744.2695470042
10521,38,3,104,106,6,20,13.0,2017,7,435462.0480700058
2761,146,2,60,35,10,16,17.0,1991,10,358029.6624250685
3947,46,2,42,32,6,3,5.0,1963,1,174604.209581904
14472,66,3,104,55,13,4,27.0,2014,3,131970.58363896926
4241,88,1,44,32,6,9,13.0,1977,9,209154.9976930531
13385,11,3,72,44,9,12,14.0,1977,1,281025.5505723644
9988,23,1,44,32,6,18,25.0,1977,2,114049.77862744757
5237,62,3,89,91,6,10,17.0,1977,3,209726.09652546575
1982,28,1,38,23,9,1,12.0,1970,3,147636.76035604483
1314,125,2,46,28,6,2,9.0,1975,1,247036.75713823052
14783,58,2,63,61,6,13,13.0,2017,2,198191.74428772333
8313,38,2,73,44,6,7,10.0,2018,7,354412.62266589224
16360,48,1,40,32,6,20,1.0,2014,10,209978.96612969853
9699,22,2,64,32,6,10,17.0,1977,3,191410.5237933272
4586,196,2,47,28,6,3,10.0,1966,5,336584.1180920175
4389,39,2,54,34,9,3,12.0,1974,2,240019.79239905835
3158,52,2,61,61,6,7,17.0,2015,5,163598.69587325974
3426,1,4,99,67,10,4,17.0,1999,1,277290.70505825744
14123,74,1,51,48,6,15,21.0,1977,2,159828.1200499483
11963,24,2,56,33,7,22,27.0,2008,3,398740.6772004896
13714,99,1,36,19,9,4,12.0,1971,8,170349.4192888508
5510,23,1,32,32,6,4,17.0,1977,3,82088.14693880343
5518,6,2,66,32,6,6,17.0,1977,3,187427.32199149946
4858,173,3,61,42,6,5,5.0,1967,4,345747.0695497898
7513,1,1,41,43,6,5,17.0,1977,1,159944.56381858015
5200,8,1,41,18,8,5,16.0,1983,5,151959.71208966756
14,12,2,57,34,8,17,17.0,1990,15,236258.54773902372
12538,95,1,37,20,6,2,9.0,1977,11,203548.37675382284
6775,29,1,35,17,9,13,12.0,1970,3,155751.1344333592
9836,66,2,44,33,6,4,2.0,1961,3,188165.98765405925
7820,27,2,73,32,6,6,13.0,1977,3,164754.4759083077
4211,1,3,77,79,6,4,17.0,1977,1,221143.09214990766
14587,6,1,40,42,6,4,17.0,2014,3,133072.27947117318
10569,107,2,45,27,6,4,5.0,1963,3,221502.3494138832
14386,164,1,33,16,7,10,9.0,1973,6,160739.23842817402
11439,75,3,52,38,10,8,9.0,1970,5,216094.26842982168
10426,6,1,43,32,6,9,17.0,2017,3,132162.80891714743
8725,30,2,66,32,6,21,21.0,1977,23,186421.81959160801
406,62,1,37,22,8,4,9.0,1976,5,182468.15245935926
376,25,2,62,58,6,20,1.0,2018,11,284467.14425660076
7597,8,1,37,40,8,8,17.0,1999,5,163604.04795173075
5130,45,3,77,77,6,12,12.0,2018,2,400853.6560438817
1235,27,3,90,89,6,3,3.0,1977,3,183516.61093991846
3453,59,2,69,67,6,7,6.0,2017,5,299857.80470306915
4823,105,3,56,36,6,6,5.0,1962,2,234573.7079517744
15925,11,1,35,19,6,2,9.0,1972,1,156717.72231392798
14624,23,2,66,32,6,5,17.0,1977,2,188642.27755288835
12592,21,2,44,32,6,1,9.0,1970,5,174850.74261188135
2121,25,2,64,32,11,24,24.0,2003,11,287251.5776202081
4291,1,1,41,32,6,11,17.0,1977,1,140506.5896520492
9341,44,3,55,39,6,3,9.0,2012,1,142037.26642459634
15502,124,3,63,47,7,8,9.0,1969,5,301210.0908977063
16759,27,1,38,38,10,11,20.0,2017,3,113430.1896267908
5984,44,1,37,21,6,2,9.0,1979,3,189400.55885988066
1116,27,2,49,33,7,12,12.0,1979,3,172925.73052032848
2623,6,3,80,32,6,14,17.0,1977,3,203012.05422570198
4098,129,2,59,34,9,8,8.0,1941,5,342922.2114684367
11707,41,1,42,20,9,14,16.0,1980,3,198133.70220448804
13773,15,1,64,37,12,9,14.0,2006,3,286626.4489079289
10809,101,3,55,38,6,5,5.0,1966,2,240950.0915743752
9265,35,1,35,19,9,16,16.0,1984,11,185193.8403765142
742,58,1,36,21,9,13,12.0,1965,1,154719.74422555225
9370,85,1,53,48,10,8,14.0,1977,7,273562.93200213986
570,27,1,44,20,10,13,17.0,2009,3,150983.09809813162
6309,27,1,35,16,9,3,12.0,1999,4,148427.45183511532
15368,57,2,55,32,9,12,14.0,2003,15,226109.02754417554
3465,11,1,36,19,7,12,12.0,1975,1,90941.0096169158
3712,165,1,51,29,8,4,5.0,1962,5,224358.3680592056
4579,33,2,48,32,6,6,13.0,1977,10,214578.13135504205
4366,123,2,55,38,8,13,14.0,2002,5,293050.62286279013
16494,1,1,47,32,6,5,24.0,1977,1,125236.89468114244
6157,6,2,55,32,6,2,17.0,1977,3,148657.61848471325
12253,31,2,60,32,8,7,16.0,2008,1,354454.1245323875
4675,70,3,62,45,6,5,9.0,1977,5,242203.27197672398
9081,27,1,34,35,6,14,17.0,2016,3,110728.58893763833
7163,85,3,63,46,6,2,9.0,1981,7,256683.667249032
9614,142,2,47,29,6,5,9.0,1973,3,256535.05709973891
11594,9,2,59,56,8,14,22.0,1977,1,189407.42782871926
11883,21,2,48,32,6,7,9.0,1970,5,216659.2179747568
7503,25,2,61,32,6,15,16.0,2014,11,273516.27241360204
5072,143,2,46,29,6,9,12.0,1974,1,259551.2910125627
8663,128,1,40,19,8,4,17.0,2007,8,206963.9131566777
6346,122,4,98,65,11,3,7.0,1998,8,412245.71394701744
3723,47,2,55,30,8,6,12.0,1983,3,245148.1285904052
599,46,1,32,18,6,3,9.0,1968,5,173714.41662058426
9343,10,3,64,46,7,13,12.0,1974,11,251464.9568064864
14132,27,1,34,17,10,17,25.0,2013,3,105394.7617340934
11778,128,2,51,33,8,9,12.0,1994,8,253856.0711327471
546,46,1,42,22,8,11,12.0,1984,5,203657.9427821248
6061,61,3,57,41,6,9,9.0,1976,9,241284.69870009
10911,1,1,44,32,10,3,24.0,2018,1,159052.470664876
13796,1,1,49,32,6,2,22.0,1977,1,133891.68833887926
416,63,1,58,56,6,20,18.0,2018,6,345310.9519535162
15388,61,2,46,28,6,3,9.0,1978,9,197442.3087341575
5885,6,2,51,32,6,8,17.0,1977,3,151151.32110143645
8739,108,2,48,46,6,4,4.0,1961,4,218863.8794941189
1311,73,2,75,75,6,2,25.0,2015,5,573539.7019563065
15602,123,3,101,58,13,14,15.0,2004,4,425080.9453256799
12990,57,1,37,21,7,4,14.0,2003,15,177677.4742987703
226,85,2,47,29,6,10,9.0,1979,7,212448.39367790488
2212,41,1,42,22,8,6,12.0,1973,3,172983.14544278814
8959,27,1,44,44,6,2,2.0,2014,3,86829.4046758398
3974,23,3,70,32,13,4,13.0,1977,3,101223.4462977502
3126,94,2,57,32,9,17,17.0,1983,6,229429.1216244007
16196,3,2,51,33,8,11,17.0,1985,3,193518.6591764792
10655,17,1,34,19,9,4,14.0,1979,2,218364.77872824788
7677,28,2,63,29,8,5,5.0,1957,3,227877.9218682224
7437,27,2,63,32,6,4,13.0,1977,3,187599.51424019167
15291,178,3,92,59,10,7,7.0,1959,5,451847.5697815978
10931,78,2,58,30,11,20,24.0,2006,2,314432.0111074207
6382,7,3,73,46,9,16,22.0,1991,9,288815.6653300628
9339,109,3,76,45,10,15,17.0,1977,6,471668.73408945533
2035,0,2,47,31,6,4,5.0,1965,8,177320.99959999367
15393,44,1,33,22,6,4,5.0,1968,3,147956.08232646185
38,28,1,31,22,6,3,5.0,1965,3,156561.22982981786
7657,38,1,52,32,6,28,1.0,1977,7,483283.4880827685
7731,9,3,78,44,10,8,17.0,1991,4,277818.38959196623
8717,11,2,42,29,6,1,5.0,1963,5,162128.3640386436
11062,8,1,39,20,7,12,12.0,2008,5,192076.40239574574
9873,8,1,41,19,7,9,9.0,1990,5,156749.80856118046
3742,1,1,53,56,6,6,17.0,1977,1,161799.2406230853
13976,45,3,83,32,6,20,24.0,2016,2,409208.9941568748
7324,32,1,29,18,6,2,9.0,1973,11,179619.56252034262
9159,27,1,32,31,6,10,25.0,1977,3,99838.18687704254
7486,44,3,60,44,6,5,9.0,1971,1,262794.63574914244
4965,74,2,64,32,6,4,12.0,2018,2,227993.1793614743
13891,34,1,42,21,10,24,22.0,2004,11,224978.19353801172
10572,24,1,32,22,6,6,5.0,1965,3,169199.45988229598
1041,23,1,31,32,6,4,1.0,1977,3,68382.94400941272
1650,23,2,68,67,6,12,17.0,1977,2,172420.44667941768
296,67,1,45,32,6,18,22.0,1977,4,139360.05051450012
1463,23,3,80,32,6,4,25.0,1977,2,172778.61536482215
3329,28,1,36,20,6,7,5.0,1968,3,132053.1012323673
8322,184,2,49,34,9,12,12.0,1968,10,320186.3578102107
12891,88,2,45,40,6,13,12.0,1974,9,204657.9922195456
15303,48,3,83,32,6,26,1.0,2014,10,468595.0390488088
7541,1,1,60,32,6,8,13.0,1977,1,198345.4336420184
1553,168,3,60,44,6,7,8.0,1961,11,316991.45634969487
15074,129,3,83,49,8,6,14.0,2005,3,287713.4153399341
9356,27,2,76,32,20,5,12.0,1977,3,188251.44186599925
8665,27,2,70,66,6,3,3.0,2015,3,155089.91297147653
15762,109,3,76,46,10,15,17.0,1996,6,117242.41811870402
6829,119,1,33,24,6,9,9.0,1967,5,158420.30598512932
12121,46,2,55,23,6,11,9.0,1972,5,256244.7788984236
6034,5,3,81,83,10,17,17.0,2014,5,203480.0810020487
11865,23,3,68,66,6,10,9.0,2015,3,131459.24903713734
6377,129,3,77,55,7,4,10.0,1960,5,404721.39804223843
2004,113,2,66,43,9,4,5.0,1950,1,302929.1088677908
5642,1,2,63,62,6,6,20.0,1977,1,192913.79872464482
873,62,2,76,32,6,14,13.0,1977,3,181664.85495123235
3363,52,1,42,32,6,7,17.0,1977,5,117764.02666990653
8389,27,1,41,32,6,9,19.0,1977,1,94690.67827890087
4536,80,2,54,32,8,22,22.0,1985,4,254263.2944001489
2744,64,2,46,31,6,5,9.0,1972,5,231222.94289859803
3998,36,2,44,33,6,6,5.0,1962,3,175600.86376091608
15477,149,1,52,21,11,8,10.0,2003,4,235760.78589091642
11195,90,2,47,30,6,5,5.0,1968,2,166750.6048079646
1246,31,2,50,35,6,3,5.0,1960,1,201983.66560972304
9439,42,3,90,53,10,8,24.0,2010,3,282322.9824508816
15513,27,1,47,47,6,10,22.0,2015,1,117344.43405567322
14091,90,2,45,33,6,7,5.0,1963,3,184222.95910127505
2771,90,2,54,36,9,13,17.0,2006,3,286576.56023743923
5786,123,2,75,36,11,9,8.0,2009,4,420616.8708922509
5677,46,3,86,49,11,10,17.0,2011,1,420128.7335386629
12780,44,3,73,72,19,18,25.0,2013,3,394927.3233394934
3788,24,2,53,30,8,6,12.0,1983,3,281895.58006865444
7866,1,2,66,32,9,5,20.0,2019,1,200728.49627946282
16141,53,2,49,34,6,5,5.0,1966,11,209652.8620698805
7300,9,2,49,30,7,7,12.0,2010,4,201543.1425939153
5400,75,2,43,33,8,1,5.0,1961,5,181595.33980809548
10250,140,2,46,32,6,5,5.0,1961,5,254690.72547171358
4175,1,2,66,32,6,1,20.0,1977,1,148389.99260913054
2781,58,3,57,32,6,4,25.0,1977,5,163155.47672133052
5144,58,1,41,20,8,13,16.0,1982,5,179754.69977395426
16595,167,3,77,56,8,3,5.0,1960,3,325999.48605361284
229,56,3,74,50,10,3,17.0,1986,6,370848.32919812616
16462,88,3,63,47,6,5,12.0,1974,9,256829.5142687388
10130,56,4,103,67,10,10,22.0,1999,6,569110.2104398846
15296,62,1,45,32,6,10,17.0,1977,3,125740.19208864965
598,48,1,33,19,6,4,9.0,1980,10,174177.51867372767
5384,9,3,59,40,6,7,9.0,1977,3,206151.7279539586
16086,1,3,84,32,6,13,22.0,1977,1,284003.009712006
77,32,2,50,30,6,6,5.0,1968,11,196684.31604037675
6237,6,2,68,32,6,6,17.0,1977,3,178486.3857593849
1610,34,2,52,32,9,13,17.0,2017,11,194570.58723573672
5597,45,2,61,37,6,3,16.0,2017,2,412110.90457267093
1212,21,3,71,43,7,16,16.0,1979,5,294702.6199584562
9966,53,2,60,32,6,16,18.0,1977,3,255107.3621385259
3500,13,2,54,30,8,3,14.0,1990,15,236209.88670372425
5535,77,3,69,39,7,3,12.0,1977,16,261893.0473164325
9166,29,2,42,31,6,2,5.0,1959,2,116751.49531247445
5932,64,2,47,30,6,6,12.0,1975,11,247964.9817677821
14746,27,2,60,36,8,2,7.0,1998,4,215374.9239473305
3600,27,3,82,32,6,17,1.0,1977,3,237805.42370112336
8014,8,1,40,20,7,9,14.0,2007,5,203513.51080409862
11046,129,2,42,30,6,5,5.0,1963,5,171339.02739459314
5802,23,1,39,18,9,6,17.0,2009,2,68894.51187073506
7865,23,1,41,32,6,18,25.0,1977,2,121035.57298613453
6899,96,1,45,23,9,4,8.0,2005,4,182769.3745107831
2568,13,2,54,32,8,11,14.0,1997,15,260088.1318768128
8142,62,3,72,44,9,18,16.0,1978,5,389426.41697300976
15370,28,2,46,27,6,8,9.0,1973,3,204243.55312879704
10494,21,1,42,25,6,5,12.0,1969,5,151432.0117492352
13465,66,2,54,30,9,4,12.0,1975,3,254883.0909575161
14061,53,3,58,45,6,9,9.0,1968,3,287922.5624333037
1576,53,2,47,27,6,1,9.0,1970,3,210352.15016350397
4073,122,1,40,21,8,2,14.0,1997,8,165828.91962579358
10122,12,2,53,33,8,10,14.0,1995,15,232576.76697735052
15363,130,3,63,44,6,8,9.0,1966,7,282108.1909530615
1605,31,2,48,29,6,6,9.0,1978,1,226128.22948316322
11511,27,3,82,32,10,4,5.0,1977,3,247595.0075350155
16340,78,3,64,45,6,3,9.0,1977,4,218469.02320699074
13532,146,3,106,64,14,9,18.0,2010,10,616857.1354640729
4972,132,2,40,27,6,4,5.0,1962,7,222341.93249326013
8750,44,2,70,37,6,9,24.0,2017,1,350661.4604734045
4145,96,3,90,47,11,26,24.0,2005,4,441108.9112372373
14277,99,2,57,36,9,8,14.0,1998,8,219547.19291243528
10029,19,2,44,26,6,5,5.0,1965,6,184633.71532814484
7352,44,2,50,30,6,8,12.0,1980,3,235776.14886593664
8867,23,2,68,68,6,9,17.0,1977,2,188559.79132848926
16674,94,2,47,30,6,11,9.0,1976,9,210364.31471895878
11884,23,1,40,32,6,12,17.0,1977,2,111187.41963654675
1388,54,2,74,32,6,7,22.0,1977,6,431137.95163426455
11151,45,2,62,41,10,25,25.0,2018,2,405049.9144473343
15398,132,2,51,32,9,7,12.0,1976,19,339574.0319080477
8000,59,2,53,30,8,3,17.0,1987,5,324892.1098597804
15422,1,3,82,32,6,16,17.0,1977,1,274398.63410175976
9995,21,1,36,19,9,9,12.0,1970,5,173783.20852633505
11714,34,1,47,49,6,9,25.0,2019,11,206918.8480615005
12658,75,1,35,19,9,12,12.0,1970,5,155277.47763336738
13946,1,1,39,32,6,3,16.0,2017,1,128378.95679799847
1727,1,1,39,23,9,3,12.0,1975,1,121844.02981445592
9938,129,3,80,51,8,8,8.0,1962,5,440677.8627065959
440,26,1,33,22,6,7,5.0,1965,2,144613.56790013562
4542,90,1,39,22,7,15,17.0,1988,3,192330.70307158312
16594,31,1,30,17,6,6,5.0,1977,1,201515.31474587086
15004,161,1,51,30,6,9,9.0,2015,3,286745.9731113424
16008,57,2,59,32,12,8,8.0,2003,4,214676.51733580325
220,62,2,77,32,6,6,1.0,1977,3,183373.2422026661
14271,8,1,43,24,8,5,14.0,1987,5,165879.32469508823
14891,70,2,54,34,8,3,14.0,1995,5,277111.5564918916
12277,17,3,84,58,8,8,8.0,1958,1,508141.0905494685
6203,21,3,55,39,6,6,5.0,1963,4,196364.23842869786
2347,6,2,67,32,6,11,17.0,1977,3,192944.37932373298
7760,29,2,38,28,6,8,9.0,1965,2,202899.70893223296
6880,27,1,36,35,6,18,25.0,1977,3,121812.50364434965
3538,23,1,27,27,10,9,17.0,2016,3,75695.82624148231
483,21,1,40,23,8,15,17.0,1997,5,197106.1824529716
9048,144,2,51,34,8,5,12.0,1969,7,252283.2596341525
9963,69,3,81,52,11,2,14.0,2003,4,410366.3630273969
7856,96,1,38,22,8,10,12.0,2000,4,163489.3195359762
1404,30,1,50,32,6,13,25.0,1977,23,139050.3426348431
11067,44,2,57,30,8,8,12.0,1981,3,269643.29619195353
10039,27,2,54,32,9,4,16.0,1991,3,163063.2966427439
9567,23,2,55,32,6,8,1.0,1977,3,114149.40210318618
7516,6,2,62,36,12,4,17.0,2017,3,190025.40030765784
14484,153,1,40,20,7,10,17.0,1994,8,181281.66298445707
1726,23,2,79,32,6,6,9.0,1977,3,155529.56754102223
26,20,2,54,32,8,15,23.0,2010,5,391080.5628035223
15630,21,1,33,20,6,6,5.0,1962,4,134445.48210076394
3518,37,1,37,20,10,6,15.0,1976,3,167876.80218474
1664,78,1,41,21,7,9,17.0,2004,4,206128.4218922148
14344,30,2,63,32,6,10,17.0,1977,23,185366.4126210321
8773,6,2,61,62,6,14,1.0,2014,3,162571.83353576384
12330,74,2,78,79,6,9,1.0,2016,2,260835.7683985671
9017,1,3,77,32,6,3,17.0,1977,1,225119.88860384113
14383,183,2,33,23,6,6,9.0,1969,10,246956.3241077662
8722,6,2,71,37,11,16,25.0,1977,3,191027.02248901344
2584,58,1,50,32,6,7,9.0,1977,5,103698.39668553347
374,23,1,41,32,6,2,1.0,1977,3,69281.00334288288
2098,179,2,49,32,6,8,12.0,1969,10,246818.9066224245
16440,11,3,53,39,6,1,5.0,1961,1,209159.11197298687
7153,8,3,78,41,8,12,14.0,1995,4,142601.394004748
6586,42,2,61,34,11,9,17.0,2007,3,240411.0275279593
3811,62,1,43,32,6,6,13.0,1977,3,124618.89335588909
15076,83,1,37,25,6,8,9.0,1989,4,180730.83801749093
7293,10,2,47,28,6,6,9.0,1976,6,189796.27954852296
13220,1,3,69,45,6,3,3.0,1958,1,83511.82906351173
15340,61,1,38,19,6,5,12.0,1978,9,128417.93794545693
472,7,3,75,46,9,7,16.0,2012,9,230923.9480253649
11175,0,3,92,51,13,5,19.0,2012,6,285934.20111775154
4192,27,1,34,32,6,11,25.0,1977,3,109115.46972364436
10690,13,3,86,47,10,14,16.0,2003,15,356962.17505056673
2619,3,2,54,32,9,4,16.0,1983,3,203727.2572163929
12045,61,3,52,34,6,8,9.0,1976,9,248268.93210610736
